"1", "varprop", 2534, 2411.32983457888, 190998.961600742, 74, "middle2", "4-161"
"2", "delta", 2534, 2340.12438302441, 79705.3396221455, 74, "middle2", "4-161"
"3", "onestage", 2534, 2401.60821674545, 191353.000928403, 74, "middle2", "4-161"
"1", "varprop", 2447, 3035.78237796792, 244423.396398848, 101, "middle2", "4-1"
"2", "delta", 2447, 2947.34145856946, 93525.8148194946, 101, "middle2", "4-1"
"3", "onestage", 2447, 3257.04847811654, 272528.64094375, 101, "middle2", "4-1"
"1", "varprop", 2457, 2944.59116191889, 209914.977595831, 94, "middle2", "4-81"
"2", "delta", 2457, 2890.78582790412, 93045.3320535676, 94, "middle2", "4-81"
"3", "onestage", 2457, 3027.69481792374, 243872.61538291, 94, "middle2", "4-81"
"1", "varprop", 2469, 2038.78391818255, 167812.21234703, 87, "middle2", "4-41"
"2", "delta", 2469, 2024.25945877828, 51447.3388668339, 87, "middle2", "4-41"
"3", "onestage", 2469, 1977.98773160228, 153049.991615258, 87, "middle2", "4-41"
"1", "varprop", 2468, 2933.29220914991, 292339.549361129, 85, "middle2", "4-121"
"2", "delta", 2468, 2655.1947647281, 92303.8723601523, 85, "middle2", "4-121"
"3", "onestage", 2468, 2841.40377738206, 252833.693767316, 85, "middle2", "4-121"
"1", "varprop", 2427, 2490.5566492542, 226537.635762799, 72, "middle2", "4-162"
"2", "delta", 2427, 2096.57415727369, 64763.0619916894, 72, "middle2", "4-162"
"3", "onestage", 2427, 2326.09438108642, 193658.613491271, 72, "middle2", "4-162"
"1", "varprop", 2528, 2683.80539889313, 265614.495887637, 77, "middle2", "4-2"
"2", "delta", 2528, 2297.09041628951, 76132.608167118, 77, "middle2", "4-2"
"3", "onestage", 2528, 2567.63438801933, 226572.839953625, 77, "middle2", "4-2"
"1", "varprop", 2537, 1423.30755706201, 78425.73692496, 76, "middle2", "4-82"
"2", "delta", 2537, 1413.87811042377, 28133.7134423112, 76, "middle2", "4-82"
"3", "onestage", 2537, 1431.70585525878, 85010.606156387, 76, "middle2", "4-82"
"1", "varprop", 2461, 2389.54640899955, 262308.400006778, 75, "middle2", "4-42"
"2", "delta", 2461, 2169.23211505232, 70473.9702767904, 75, "middle2", "4-42"
"3", "onestage", 2461, 2340.44945679666, 221936.56022742, 75, "middle2", "4-42"
"1", "varprop", 2498, 2215.10223364657, 212815.706463909, 85, "middle2", "4-122"
"2", "delta", 2498, 2113.57214516723, 56385.8140402565, 85, "middle2", "4-122"
"3", "onestage", 2498, 2074.18248918693, 192147.169745204, 85, "middle2", "4-122"
"1", "varprop", 2570, 1961.91726590216, 114658.956940562, 91, "middle2", "4-163"
"2", "delta", 2570, 2116.82207170772, 53937.6246017373, 91, "middle2", "4-163"
"3", "onestage", 2570, 2284.44985521402, 212939.431588536, 91, "middle2", "4-163"
"1", "varprop", 2446, 2897.68945491191, 321645.833010549, 73, "middle2", "4-3"
"2", "delta", 2446, 2394.04642236067, 84777.3356646404, 73, "middle2", "4-3"
"3", "onestage", 2446, 2624.05304579951, 256615.13075366, 73, "middle2", "4-3"
"1", "varprop", 2510, 3444.57858675715, 393458.390362113, 78, "middle2", "4-43"
"2", "delta", 2510, 3197.30483072063, 145144.888667844, 78, "middle2", "4-43"
"3", "onestage", 2510, 3299.01846388062, 327775.403859288, 78, "middle2", "4-43"
"1", "varprop", 2517, 2311.11123525977, 151243.907211821, 90, "middle2", "4-83"
"2", "delta", 2517, 2208.91857321767, 57832.7331958037, 90, "middle2", "4-83"
"3", "onestage", 2517, 2298.36958132742, 171909.650743626, 90, "middle2", "4-83"
"1", "varprop", 2558, 2839.10329501812, 238210.559584198, 90, "middle2", "4-123"
"2", "delta", 2558, 2581.51098811503, 81265.0478234457, 90, "middle2", "4-123"
"3", "onestage", 2558, 2854.52222391251, 235396.547134239, 90, "middle2", "4-123"
"1", "varprop", 2491, 2233.00264094798, 173427.541918456, 77, "middle2", "4-4"
"2", "delta", 2491, 2066.71121811472, 59422.970444534, 77, "middle2", "4-4"
"3", "onestage", 2491, 2121.68194691755, 171477.3910409, 77, "middle2", "4-4"
"1", "varprop", 2421, 2201.41799345529, 148100.540841815, 80, "middle2", "4-164"
"2", "delta", 2421, 1949.0924747598, 50930.8510635292, 80, "middle2", "4-164"
"3", "onestage", 2421, 2156.07400787955, 141790.938407114, 80, "middle2", "4-164"
"1", "varprop", 2481, 2431.5484888698, 202612.53401574, 79, "middle2", "4-84"
"2", "delta", 2481, 2351.59411710475, 77324.8530980794, 79, "middle2", "4-84"
"3", "onestage", 2481, 2344.64282032569, 196389.551887882, 79, "middle2", "4-84"
"1", "varprop", 2485, 1656.45977581248, 106377.829816244, 73, "middle2", "4-44"
"2", "delta", 2485, 1658.08133794745, 40956.5018632716, 73, "middle2", "4-44"
"3", "onestage", 2485, 1683.54643084237, 131520.993607028, 73, "middle2", "4-44"
"1", "varprop", 2484, 1780.57833278725, 108724.461445414, 77, "middle2", "4-124"
"2", "delta", 2484, 1675.95539834975, 40398.8046608763, 77, "middle2", "4-124"
"3", "onestage", 2484, 1685.76049489783, 107483.548033585, 77, "middle2", "4-124"
"1", "varprop", 2510, 3453.05101945914, 416903.184596503, 86, "middle2", "4-165"
"2", "delta", 2510, 3182.88155390564, 126599.252573174, 86, "middle2", "4-165"
"3", "onestage", 2510, 3399.06313136268, 327212.089536201, 86, "middle2", "4-165"
